SYMBOL	DATE	OPEN	HIGH	LOW	CLOSE	VOLUME
EMULTIMQ	2026-02-05	41.48	41.48	40.84	41.1	25425
ENCOMPAS	2026-02-05	216.0	254.55	212.6	246.75	159600
ENDURANCE	2026-02-05	2435.0	2464.9	2395.3	2450.5	68314
ENERGY	2026-02-05	36.91	37.39	36.1	36.26	628818
ENERGYDEV	2026-02-05	17.5	18.18	17.27	17.51	18628
ENFUSE	2026-02-05	205.0	205.0	198.0	200.5	2400
ENGINERSIN	2026-02-05	176.8	176.82	173.28	173.94	1272322
ENIFTY	2026-02-05	25.82	25.88	25.59	25.85	2089
ENIL	2026-02-05	113.33	114.99	112.48	113.53	10434
ENRIN	2026-02-05	2571.0	2616.2	2557.6	2598.9	194559
ENSER	2026-02-05	13.5	13.5	13.5	13.5	5000
ENTERO	2026-02-05	1122.0	1138.8	1116.1	1132.2	36319
ENVIRO	2026-02-05	105.1	111.0	105.1	109.0	19000
EPACK	2026-02-05	251.1	251.6	243.32	245.5	273054
EPACKPEB	2026-02-05	210.9	218.23	204.1	208.95	739980
EPIGRAL	2026-02-05	1026.0	1026.0	992.3	1003.0	49953
EPL	2026-02-05	208.8	216.4	208.2	212.06	814968
EPWINDIA	2026-02-05	111.0	111.0	111.0	111.0	7200
EQUAL200	2026-02-05	13.3	13.35	13.25	13.33	3638
EQUAL50	2026-02-05	335.04	335.04	332.65	334.89	380
EQUAL50ADD	2026-02-05	345.29	349.9	343.51	345.29	7355
EQUIPPP	2026-02-05	18.75	18.75	18.01	18.43	276
EQUITASBNK	2026-02-05	65.87	66.44	65.05	66.13	2115846
ERIS	2026-02-05	1434.0	1441.5	1404.1	1413.2	41993
ESABINDIA	2026-02-05	5725.0	5818.0	5667.5	5763.5	4290
ESAFSFB	2026-02-05	28.15	28.65	27.81	28.47	402180
ESCONET	2026-02-05	128.9	129.0	120.5	124.15	7600
ESCORTS	2026-02-05	3599.8	3725.0	3571.8	3714.1	168164
ESENSEX	2026-02-05	85.21	85.21	83.03	84.21	213
ESFL	2026-02-05	142.35	143.5	135.35	138.0	36000
ESG	2026-02-05	44.3	45.0	43.38	43.68	6183
ESILVER	2026-02-05	264.99	264.99	239.0	252.93	1346124
ESPRIT	2026-02-05	87.95	94.5	85.5	90.7	102400
ESSARSHPNG	2026-02-05	27.48	27.68	26.17	26.77	123702
ESSENTIA	2026-02-05	1.54	1.56	1.51	1.53	924721
ESTER	2026-02-05	99.48	101.0	98.0	100.56	65121
ETERNAL	2026-02-05	291.1	294.85	284.7	286.85	30383252
ETHOSLTD	2026-02-05	2611.4	2735.0	2600.0	2717.8	27410
ETL	2026-02-05	845.05	845.05	837.4	841.2	300
ETML	2026-02-05	108.0	108.0	102.15	105.0	33600
EUREKAFORB	2026-02-05	504.8	512.25	481.0	508.2	511621
EUROBOND	2026-02-05	175.99	183.75	174.49	179.1	4585
EUROPRATIK	2026-02-05	258.0	272.0	255.51	266.03	291977
EUROTEXIND	2026-02-05	14.5	14.9	13.64	13.8	2484
EVEREADY	2026-02-05	335.9	358.35	335.9	345.4	488651
EVERESTIND	2026-02-05	441.0	446.95	431.1	435.3	2021
EVIETF	2026-02-05	30.93	31.0	30.42	30.69	140627
EVINDIA	2026-02-05	31.32	31.32	30.46	30.6	185284
EXCEL	2026-02-05	1.25	1.26	1.22	1.22	2098593
EXCELINDUS	2026-02-05	940.45	999.0	922.6	985.8	97008
EXCELLENT	2026-02-05	66.95	67.0	66.95	67.0	14400
EXCELSOFT	2026-02-05	72.0	72.7	70.48	71.36	680950
EXICOM	2026-02-05	99.9	100.14	97.1	97.53	180262
EXIDEIND	2026-02-05	343.0	343.0	335.1	336.8	1053846
EXIMROUTES	2026-02-05	205.4	205.4	205.4	205.4	1600
EXPLEOSOL	2026-02-05	887.85	900.0	880.0	889.35	18359
EXXARO	2026-02-05	7.28	7.4	7.01	7.13	125518
FABTECH	2026-02-05	146.49	153.7	142.9	152.35	369914
FACT	2026-02-05	796.0	804.95	776.2	780.0	61722
FAIRCHEMOR	2026-02-05	669.8	669.8	627.2	632.0	5570
FALCONTECH	2026-02-05	16.0	16.0	15.35	15.35	10800
FAZE3Q	2026-02-05	538.0	540.4	502.6	516.4	386017
FCL	2026-02-05	23.73	23.96	23.09	23.21	1056601
FCSSOFT	2026-02-05	1.8	1.87	1.8	1.84	3688529
FDC	2026-02-05	386.75	393.3	369.0	378.5	183038
FEDERALBNK	2026-02-05	287.9	289.15	285.4	287.6	2481799
FEDFINA	2026-02-05	144.0	144.6	141.0	142.23	946242
FEL	2026-02-05	0.45	0.46	0.44	0.46	106830
FELDVR	2026-02-05	2.61	2.8	2.61	2.74	3127
FELIX	2026-02-05	200.0	200.0	195.0	197.55	26000
FIBERWEB	2026-02-05	43.77	43.77	41.01	41.12	19560
FICRF3GP	2026-02-05	107.0	107.0	107.0	107.0	1
FIEMIND	2026-02-05	2340.0	2347.8	2261.0	2280.9	32996
FILATEX	2026-02-05	49.77	50.2	48.61	48.99	484013
FILATFASH	2026-02-05	0.31	0.31	0.29	0.3	35076269
FINBUD	2026-02-05	106.25	116.1	103.05	112.1	32000
FINCABLES	2026-02-05	747.0	755.15	737.05	745.5	80118
FINEORG	2026-02-05	4539.1	4539.9	4461.7	4482.0	4739
FINIETF	2026-02-05	32.3	32.57	31.82	32.2	1957689
FINKURVE	2026-02-05	87.5	102.0	87.5	97.44	41805
FINOPB	2026-02-05	229.0	235.0	226.01	231.93	122333
FINPIPE	2026-02-05	177.0	177.92	173.1	174.69	223235
FIRSTCRY	2026-02-05	271.8	271.8	264.5	265.75	556773
FISCHER	2026-02-05	41.4	42.2	40.28	42.04	1648353
FIVESTAR	2026-02-05	461.6	461.6	438.9	447.95	2002854
FLAIR	2026-02-05	307.6	307.6	297.9	301.1	54716
FLEXIADD	2026-02-05	10.41	10.45	10.32	10.37	128209
FLEXITUFF	2026-02-05	10.4	11.29	9.36	10.06	27437
FLFL	2026-02-05	1.19	1.22	1.12	1.22	119434
FLUOROCHEM	2026-02-05	3360.5	3395.0	3302.0	3386.2	38544
FLYSBS	2026-02-05	475.0	475.0	463.8	464.9	50400
FMCGIETF	2026-02-05	55.0	55.03	53.93	54.25	2644590
FMGOETZE	2026-02-05	440.0	446.0	429.95	433.1	74540
FMNL	2026-02-05	8.34	8.34	7.85	7.87	21394
FOCUS	2026-02-05	70.6	73.0	70.6	72.29	15890
FOODSIN	2026-02-05	67.78	71.39	66.93	70.45	224644
FORCAS	2026-02-05	110.0	110.0	110.0	110.0	1600
FORCEMOT	2026-02-05	20500.0	22200.0	20500.0	21090.0	485378
FORGEAUTO	2026-02-05	90.9	91.0	90.9	91.0	4800
FORTIS	2026-02-05	858.0	872.45	850.4	857.2	749831
FOSECOIND	2026-02-05	4562.9	4596.5	4456.0	4506.9	604
FRESHARA	2026-02-05	199.9	200.0	195.0	199.1	21600
FROG	2026-02-05	142.0	142.0	139.75	140.2	4400
FSL	2026-02-05	304.6	304.85	297.1	298.8	614098
FUSION	2026-02-05	187.0	189.44	184.0	187.97	192987
FWSTC	2026-02-05	185.0	194.45	179.0	194.45	5400
GABRIEL	2026-02-05	964.05	1009.35	951.7	986.2	624553
GAEL	2026-02-05	133.2	134.28	127.49	128.42	875380
GAIL	2026-02-05	161.52	161.6	159.41	160.18	13323350
GALAPREC	2026-02-05	831.0	857.0	714.7	764.9	123043
GALAXYSURF	2026-02-05	1834.0	1839.9	1813.0	1828.9	5351
GALLANTT	2026-02-05	555.0	610.0	554.4	597.25	469081
GANDHAR	2026-02-05	151.46	154.1	149.0	152.28	324237
GANDHITUBE	2026-02-05	734.75	758.9	732.0	738.55	2213
GANECOS	2026-02-05	703.0	704.4	680.2	689.05	42050
GANESHBE	2026-02-05	73.62	75.99	72.13	75.44	54934
GANESHCP	2026-02-05	212.0	215.99	198.61	201.1	184446
GANESHHOU	2026-02-05	748.05	770.0	741.2	750.05	19408
GANESHIN	2026-02-05	115.1	115.1	112.0	112.85	9600
GANGABATH	2026-02-05	18.8	18.95	18.45	18.7	12000
GANGAFORGE	2026-02-05	3.42	3.78	2.88	3.41	399027
GANGESSECU	2026-02-05	130.0	130.0	122.0	125.24	1445
GARFIBRES	2026-02-05	719.05	723.75	705.6	706.75	38774
GARUDA	2026-02-05	174.5	177.9	169.51	170.92	639441
GATECH	2026-02-05	0.54	0.54	0.52	0.52	4154985
GATECHDVR	2026-02-05	0.46	0.53	0.45	0.47	873183
GATEWAY	2026-02-05	59.6	61.09	59.3	60.18	543403
GAYAHWS	2026-02-05	2.16	2.18	2.05	2.18	367164
GCHOTELS	2026-02-05	138.1	141.6	130.0	131.75	51000
GCSL	2026-02-05	331.0	332.3	320.0	330.0	5502
GEECEE	2026-02-05	312.9	312.9	305.3	309.6	2344
GEEKAYWIRE	2026-02-05	28.5	28.67	27.5	28.22	84050
GEMAROMA	2026-02-05	190.0	194.8	185.92	188.92	445926
GENCON	2026-02-05	51.51	53.0	51.5	51.58	150521
GENESYS	2026-02-05	321.0	322.7	306.35	309.5	195602
GENUSPAPER	2026-02-05	12.16	12.16	11.85	11.93	40902
GENUSPOWER	2026-02-05	267.0	271.3	239.5	253.85	1956628
GEOJITFSL	2026-02-05	71.21	72.44	70.75	71.55	234537
GESHIP	2026-02-05	1235.0	1285.4	1232.2	1266.1	889099
GFLLIMITED	2026-02-05	48.5	48.74	46.99	47.5	86561
GGBL	2026-02-05	293.95	306.0	293.0	296.95	24600
GHCL	2026-02-05	522.5	527.35	500.4	508.95	257315
GHCLTEXTIL	2026-02-05	81.39	81.48	78.8	79.72	149423
GICHSGFIN	2026-02-05	164.5	166.4	163.5	164.12	61549
GICL	2026-02-05	44.9	45.7	42.75	45.5	348000
GICRE	2026-02-05	370.1	375.5	369.6	373.1	313930
GILLANDERS	2026-02-05	89.26	89.26	85.0	86.34	12997
GILLETTE	2026-02-05	8699.0	8712.0	8590.0	8622.5	7994
GILT10BETA	2026-02-05	26.32	26.32	25.8	26.02	861
GILT5BETA	2026-02-05	64.85	64.85	63.13	63.45	3254
GILT5YBEES	2026-02-05	64.16	64.34	63.69	63.79	398890
GINNIFILA	2026-02-05	40.54	41.99	39.4	41.45	85825
GIPCL	2026-02-05	146.91	148.77	145.0	145.77	153369
GIRIRAJ	2026-02-05	149.0	175.0	147.1	150.15	16500
GKENERGY	2026-02-05	113.66	113.86	104.4	105.39	1224033
GKSL	2026-02-05	106.9	109.27	106.5	106.94	622243
GKWLIMITED	2026-02-05	1655.1	1699.9	1655.1	1698.9	252
GLAND	2026-02-05	1889.7	1899.9	1845.2	1849.2	46913
GLAXO	2026-02-05	2407.1	2456.5	2370.3	2444.6	51183
GLENMARK	2026-02-05	1955.2	1976.3	1926.0	1969.3	401353
GLFL	2026-02-05	4.34	4.55	4.34	4.55	1490
GLOBAL	2026-02-05	82.0	84.29	81.55	81.98	6599
GLOBALE	2026-02-05	12.09	12.09	11.4	11.55	5411
GLOBALPET	2026-02-05	118.0	118.0	118.0	118.0	3000
GLOBALVECT	2026-02-05	187.56	192.0	182.26	183.75	8518
GLOBE	2026-02-05	2.73	2.75	2.7	2.71	191825
GLOBECIVIL	2026-02-05	55.2	55.2	53.0	53.47	21881
GLOBUSSPR	2026-02-05	949.9	960.0	933.0	940.25	85193
GLOSTERLTD	2026-02-05	643.05	660.0	617.9	621.55	1375
GLOTTIS	2026-02-05	53.0	53.01	50.3	51.15	187970
GMBREW	2026-02-05	1051.0	1054.7	1010.0	1017.0	129321
GMDCLTD	2026-02-05	610.0	627.0	603.0	613.85	7300265
GML	2026-02-05	19.85	19.85	19.85	19.85	4000
GMMPFAUDLR	2026-02-05	1018.65	1023.2	995.4	1002.6	36300
GMRAIRPORT	2026-02-05	98.57	98.57	96.81	97.43	8004097
GMRP&UI	2026-02-05	108.0	109.0	104.62	106.46	1239310
GNA	2026-02-05	409.7	413.1	397.55	407.7	76294
GNFC	2026-02-05	472.0	473.05	464.05	465.8	106046
GOACARBON	2026-02-05	380.7	381.9	374.2	375.45	7870
GOCLCORP	2026-02-05	269.0	273.95	259.25	267.3	47530
GOCOLORS	2026-02-05	387.0	390.5	386.05	388.2	214119
GODAVARIB	2026-02-05	248.7	257.9	247.0	254.65	35519
GODFRYPHLP	2026-02-05	2050.0	2050.1	1970.7	1982.0	197562
GODIGIT	2026-02-05	315.1	317.15	310.1	313.0	321164
GODREJAGRO	2026-02-05	558.45	566.5	549.95	553.75	120012
GODREJCP	2026-02-05	1155.0	1173.9	1155.0	1170.2	510890
GODREJIND	2026-02-05	1025.55	1025.95	992.0	998.1	25361
GODREJPROP	2026-02-05	1720.0	1722.2	1649.6	1689.8	1838089
GOKEX	2026-02-05	832.5	844.0	806.15	812.0	4394669
GOKUL	2026-02-05	36.5	36.5	34.96	35.03	24003
GOKULAGRO	2026-02-05	168.25	169.98	162.3	166.06	230634
GOLD1	2026-02-05	129.99	129.99	123.04	126.06	7171356
GOLD360	2026-02-05	157.6	157.6	143.0	145.6	767506
GOLDADD	2026-02-05	156.56	156.56	144.27	148.1	855052
GOLDBEES	2026-02-05	125.88	126.19	121.61	125.22	128187910
GOLDBETA	2026-02-05	131.95	131.95	125.05	128.65	2587035
GOLDBND	2026-02-05	152.99	153.59	148.84	150.49	410406
GOLDCASE	2026-02-05	24.25	24.25	23.33	23.87	22852923
GOLDENTOBC	2026-02-05	30.0	31.19	28.95	30.05	1592
GOLDETF	2026-02-05	152.42	152.42	144.51	147.99	5417318
GOLDIAM	2026-02-05	357.1	357.1	346.5	354.95	547703
GOLDIETF	2026-02-05	137.0	137.0	127.4	131.75	25982081
GOLDSTAR	2026-02-05	4.8	4.8	4.8	4.8	11250
GOLDTECH	2026-02-05	46.95	46.95	44.0	44.46	12538
GOODLUCK	2026-02-05	1152.0	1165.9	1150.0	1150.8	21005
GOPAL	2026-02-05	299.4	301.7	297.45	298.95	52773
GOYALALUM	2026-02-05	7.55	7.89	7.4	7.56	91017
GOYALSALT	2026-02-05	132.0	141.25	124.3	136.5	7200
GPECO	2026-02-05	379.65	388.0	361.2	366.6	24600
GPIL	2026-02-05	259.7	259.7	254.2	256.96	1094438
GPPL	2026-02-05	169.0	171.71	167.49	169.74	1169165
GPTHEALTH	2026-02-05	128.05	128.85	126.99	127.75	45482
GPTINFRA	2026-02-05	102.77	106.23	101.52	104.28	135740
GRANULES	2026-02-05	585.0	585.0	575.6	579.7	363072
GRAPHISAD	2026-02-05	40.05	42.8	40.05	41.8	79200
GRAPHITE	2026-02-05	639.0	639.0	617.1	622.95	510471
GRASIM	2026-02-05	2830.1	2877.3	2825.0	2863.9	762775
GRAVITA	2026-02-05	1662.3	1678.0	1649.0	1667.2	118915
GREAVESCOT	2026-02-05	172.44	173.47	168.0	169.4	624945
GREENCHEF	2026-02-05	46.0	46.0	42.3	46.0	12800
GREENLAM	2026-02-05	255.9	260.0	249.21	258.17	45724
GREENLEAF	2026-02-05	140.0	140.0	136.95	138.45	5000
GREENPANEL	2026-02-05	230.99	230.99	223.21	226.82	82701
GREENPLY	2026-02-05	221.0	225.5	219.5	220.12	126251
GREENPOWER	2026-02-05	10.59	10.59	10.25	10.33	3452288
GRINDWELL	2026-02-05	1669.0	1676.3	1646.0	1668.8	47766
GRINFRA	2026-02-05	997.5	1015.6	975.45	988.8	36890
GRMOVER	2026-02-05	170.0	170.0	159.25	162.91	1129077
GROBTEA	2026-02-05	956.0	968.0	937.0	961.25	62
GROWW	2026-02-05	168.01	171.35	165.5	170.09	19160476
GROWWCAPM	2026-02-05	9.91	10.3	9.91	9.99	276818
GROWWCHEM	2026-02-05	28.53	29.18	28.18	28.59	52284
GROWWDEFNC	2026-02-05	79.92	79.92	77.41	78.23	699172
GROWWEV	2026-02-05	30.92	30.99	30.26	30.87	231300
GROWWGOLD	2026-02-05	147.31	150.97	143.32	149.72	1397182
GROWWLIQID	2026-02-05	107.74	107.74	107.73	107.73	81366
GROWWLOVOL	2026-02-05	10.59	10.71	10.36	10.51	37038
GROWWMC150	2026-02-05	216.05	221.84	216.05	219.46	2549
GROWWMETAL	2026-02-05	11.38	11.67	11.16	11.36	1007855
GROWWMOM50	2026-02-05	10.34	10.5	10.21	10.35	97589
GROWWN200	2026-02-05	11.67	11.74	11.45	11.67	58906
GROWWNET	2026-02-05	9.63	9.9	9.47	9.7	205265
GROWWNIFTY	2026-02-05	10.34	10.42	10.27	10.29	310323
GROWWNXT50	2026-02-05	68.09	69.23	68.09	69.19	6332
GROWWPOWER	2026-02-05	10.22	10.28	10.1	10.22	875716
GROWWRAIL	2026-02-05	34.1	34.1	33.36	33.49	484869
GROWWRLTY	2026-02-05	9.41	9.41	9.05	9.13	88549
GROWWSC250	2026-02-05	9.32	9.32	9.16	9.2	240897
GROWWSLVR	2026-02-05	249.76	249.76	228.7	242.59	2602444
GRPLTD	2026-02-05	1833.0	1833.0	1764.9	1780.1	1239
GRSE	2026-02-05	2511.0	2519.0	2433.0	2439.1	624915
GRWRHITECH	2026-02-05	4135.0	4275.5	4082.8	4152.2	190699
GSEC10ABSL	2026-02-05	110.61	110.61	110.61	110.61	1
GSEC10IETF	2026-02-05	258.0	260.19	258.0	260.1	32
GSEC10YEAR	2026-02-05	29.69	29.69	29.5	29.68	2382
GSEC5IETF	2026-02-05	64.26	66.0	64.0	65.55	8729
GSFC	2026-02-05	181.5	181.5	177.3	178.19	392197
GSLSU	2026-02-05	93.0	93.0	89.0	89.0	104943
GSMFOILS	2026-02-05	205.0	207.5	203.0	207.5	5500
GSPL	2026-02-05	299.65	300.9	296.55	299.9	150377
GSS	2026-02-05	15.4	15.7	15.0	15.54	47406
GSTL	2026-02-05	20.65	21.05	20.65	21.05	41000
GTECJAINX	2026-02-05	19.5	20.74	19.0	19.23	5084
GTL	2026-02-05	8.0	8.05	7.5	7.55	652368
GTLINFRA	2026-02-05	1.2	1.2	1.11	1.12	99821981
GTPL	2026-02-05	79.0	79.5	77.0	77.89	31003
GUFICBIO	2026-02-05	312.9	314.95	305.6	308.1	18025
GUJALKALI	2026-02-05	478.0	480.0	467.0	469.85	12359
GUJAPOLLO	2026-02-05	397.9	397.9	381.0	388.15	8689
GUJGASLTD	2026-02-05	415.85	422.3	412.75	421.35	184307
GUJRAFFIA	2026-02-05	39.79	41.2	38.06	38.8	949
GUJTHEM	2026-02-05	328.2	332.75	324.7	328.5	36116
GULFOILLUB	2026-02-05	1133.6	1137.7	1113.6	1116.4	24823
GULFPETRO	2026-02-05	33.34	33.5	32.8	33.08	35442
GULPOLY	2026-02-05	132.0	133.54	128.2	129.33	47156
GURUNANAK	2026-02-05	33.0	33.0	33.0	33.0	1600
GVKPIL	2026-02-05	2.96	2.99	2.94	2.99	635537
GVPIL	2026-02-05	338.4	343.2	330.0	334.35	141500
GVPTECH	2026-02-05	8.03	8.16	7.82	8.01	18886
GVPTECHPP	2026-02-05	3.03	3.8	3.03	3.66	3648
GVT&D	2026-02-05	3509.0	3565.0	3389.1	3513.5	723721
HAL	2026-02-05	4121.0	4125.0	3952.0	4035.5	6343724
HALDER	2026-02-05	272.2	288.0	272.2	282.1	2033
HALEOSLABS	2026-02-05	1255.0	1284.9	1227.1	1259.4	297
HAPPSTMNDS	2026-02-05	399.95	401.8	390.2	393.6	493269
HAPPYFORGE	2026-02-05	1120.0	1138.8	1120.0	1124.6	14781
HARDWYN	2026-02-05	16.13	16.89	15.8	16.42	215840
HARIOMPIPE	2026-02-05	414.9	414.9	405.55	407.7	58219
HARRMALAYA	2026-02-05	162.5	164.9	158.56	161.38	1567
HARSHA	2026-02-05	397.35	418.0	392.5	396.05	198522
HATHWAY	2026-02-05	11.24	11.35	11.02	11.14	1533167
HATSUN	2026-02-05	902.8	919.7	902.8	906.8	12261
HAVELLS	2026-02-05	1349.8	1352.9	1332.0	1350.2	392787
HAVISHA	2026-02-05	1.63	1.7	1.61	1.68	32621
HBLENGINE	2026-02-05	796.0	798.35	776.05	779.55	657238
HBSL	2026-02-05	62.28	63.5	62.0	63.27	1650
HCC	2026-02-05	19.74	19.9	19.21	19.27	14652540
HCG	2026-02-05	609.65	612.0	585.0	597.3	172976
HCL-INSYS	2026-02-05	12.92	13.18	12.7	12.82	170625
HCLTECH	2026-02-05	1613.7	1631.8	1600.2	1610.0	3184531
HDBFS	2026-02-05	712.0	713.0	698.1	700.45	2787947
HDFCAMC	2026-02-05	2725.0	2772.5	2720.9	2762.3	2336539
HDFCBANK	2026-02-05	956.0	956.05	946.7	949.7	28103169
HDFCBSE500	2026-02-05	38.6	38.86	37.2	37.49	18647
HDFCGOLD	2026-02-05	129.88	130.94	126.6	129.84	16105418
HDFCGROWTH	2026-02-05	125.32	125.4	124.33	125.03	9797
HDFCLIFE	2026-02-05	722.4	723.3	712.1	720.7	1268905
HDFCLIQUID	2026-02-05	1047.17	1047.21	1047.17	1047.21	4798
HDFCLOWVOL	2026-02-05	21.29	21.29	20.97	21.0	34928
HDFCMID150	2026-02-05	22.42	22.42	21.99	22.12	358544
HDFCMOMENT	2026-02-05	31.11	31.11	30.81	30.97	129184
HDFCNEXT50	2026-02-05	70.06	70.55	69.63	70.26	61303
HDFCNIF100	2026-02-05	27.06	27.2	26.78	27.01	233832
HDFCNIFBAN	2026-02-05	62.04	62.04	61.36	61.49	971462
HDFCNIFIT	2026-02-05	38.7	39.2	38.22	38.32	179100
HDFCNIFTY	2026-02-05	288.19	288.29	286.57	287.24	122583
HDFCPSUBK	2026-02-05	90.78	90.78	88.94	89.64	21743
HDFCPVTBAN	2026-02-05	29.5	29.5	29.0	29.17	20684
HDFCQUAL	2026-02-05	58.87	60.5	58.61	59.11	8950
HDFCSENSEX	2026-02-05	94.87	94.87	93.65	93.87	29514
HDFCSILVER	2026-02-05	248.0	248.0	225.65	238.15	28441936
HDFCSML250	2026-02-05	161.49	161.5	159.5	160.16	1072480
HDFCVALUE	2026-02-05	139.1	139.28	137.89	138.38	7672
HDIL	2026-02-05	2.48	2.49	2.4	2.49	156979
HEADSUP	2026-02-05	8.68	8.92	8.1	8.51	42093
HEALTHADD	2026-02-05	142.84	143.76	142.1	143.69	1435
HEALTHIETF	2026-02-05	146.49	146.49	144.4	145.94	61050
HEALTHY	2026-02-05	14.94	14.94	14.45	14.55	216140
HECPROJECT	2026-02-05	115.03	116.98	110.8	113.82	31423
HEG	2026-02-05	544.0	544.95	531.1	535.65	581661
HEIDELBERG	2026-02-05	174.7	174.9	172.0	174.28	40641
HEMIPROP	2026-02-05	134.99	135.0	132.0	132.4	161357
HERANBA	2026-02-05	225.0	244.0	221.04	233.91	105832
HERITGFOOD	2026-02-05	380.55	381.05	370.0	376.4	300611
HEROMOTOCO	2026-02-05	5880.5	5890.0	5745.0	5766.0	331312
HESTERBIO	2026-02-05	1521.0	1529.9	1505.0	1514.8	3724
HEXATRADEX	2026-02-05	159.51	162.4	158.3	160.8	2977
HEXT	2026-02-05	672.0	672.0	620.25	641.55	5996633
HFCL	2026-02-05	68.51	72.7	67.61	71.05	34309311
HGINFRA	2026-02-05	668.0	668.0	645.0	648.4	96138
HGM	2026-02-05	61.79	61.99	60.0	61.11	4122
HGS	2026-02-05	405.55	412.3	405.55	409.5	7069
HIGREEN	2026-02-05	140.05	140.05	140.05	140.05	800
HIKAL	2026-02-05	197.48	197.79	190.11	190.88	165164
HILINFRA	2026-02-05	55.8	55.8	52.08	52.73	139274
HILTON	2026-02-05	28.5	28.5	26.25	26.58	82316
HIMATSEIDE	2026-02-05	119.2	119.99	116.2	117.09	367696
HINDALCO	2026-02-05	943.15	943.15	923.7	935.45	4580529
HINDCOMPOS	2026-02-05	422.1	433.45	411.2	414.05	1756
HINDCON	2026-02-05	22.99	23.0	22.1	22.57	16052
HINDCOPPER	2026-02-05	588.0	620.0	577.6	607.3	31154519
HINDOILEXP	2026-02-05	157.5	157.5	153.16	155.05	164824
HINDPETRO	2026-02-05	466.45	473.6	455.1	458.85	5986826
HINDUNILVR	2026-02-05	2362.5	2423.0	2351.6	2354.4	1962066
HINDWAREAP	2026-02-05	228.11	250.37	227.58	246.51	298963
HINDZINC	2026-02-05	600.0	612.7	593.25	610.8	16770606
HIRECT	2026-02-05	1356.4	1361.0	1331.5	1352.0	12006
HISARMETAL	2026-02-05	163.48	163.49	159.23	160.19	400
HITECH	2026-02-05	82.59	82.79	80.5	81.1	418898
HITECHCORP	2026-02-05	162.0	162.0	154.2	154.65	1805
HITECHGEAR	2026-02-05	675.0	690.0	668.0	682.95	565
HLEGLAS	2026-02-05	380.2	388.0	370.7	379.45	70470
HLVLTD	2026-02-05	8.52	8.52	8.28	8.37	160416
HMAAGRO	2026-02-05	27.5	28.75	27.0	27.46	125218
HMT	2026-02-05	43.75	44.5	43.25	43.4	6146
HMVL	2026-02-05	72.5	74.7	70.2	73.1	26235
HNDFDS	2026-02-05	492.75	495.0	485.0	490.75	84192
HNGSNGBEES	2026-02-05	543.39	543.39	535.01	543.39	62544
HOACFOODS	2026-02-05	352.5	352.5	352.5	352.5	750
HOLMARC	2026-02-05	99.0	99.0	99.0	99.0	3000
HOMEFIRST	2026-02-05	1180.0	1182.5	1150.0	1161.4	126022
HOMESFY	2026-02-05	171.0	171.0	163.0	170.0	6600
HONASA	2026-02-05	275.1	283.0	275.1	281.0	197515
HONAUT	2026-02-05	33200.0	33205.0	32400.0	32500.0	2877
HONDAPOWER	2026-02-05	2191.2	2248.4	2152.6	2182.6	5062
HPAL	2026-02-05	38.95	40.47	38.5	40.05	92141
HPIL	2026-02-05	132.0	133.0	130.0	132.63	1270
HPL	2026-02-05	330.55	332.8	320.15	321.9	154621
HPTL	2026-02-05	264.6	264.6	264.4	264.4	2400
HRHNEXT	2026-02-05	27.15	27.15	27.1	27.1	21000
HSCL	2026-02-05	460.0	465.6	450.95	455.3	1153466
HTMEDIA	2026-02-05	22.3	22.73	21.51	22.03	161823
HUBTOWN	2026-02-05	220.75	227.3	213.21	223.88	276222
HUDCO	2026-02-05	197.0	198.5	192.81	194.74	2210358
HUHTAMAKI	2026-02-05	184.81	185.0	180.35	181.65	104435
HVAX	2026-02-05	775.0	775.0	775.0	775.0	300
HYBRIDFIN	2026-02-05	23.5	23.5	21.0	21.25	28886
HYUNDAI	2026-02-05	2189.8	2189.8	2149.1	2164.3	495337
IBULLSLTD	2026-02-05	11.4	11.54	10.46	10.57	10289086
ICDSLTD	2026-02-05	45.0	45.0	40.12	43.72	5865
ICEMAKE	2026-02-05	728.45	736.7	718.45	733.55	6770
ICICIAMC	2026-02-05	3061.0	3129.0	3020.9	3098.6	532341
ICICIB22	2026-02-05	123.3	123.3	121.46	122.02	543581
ICICIBANK	2026-02-05	1414.0	1414.0	1393.2	1396.5	8982761
ICICIGI	2026-02-05	1843.6	1879.8	1826.8	1874.2	589173
ICICIPRULI	2026-02-05	660.2	660.3	653.65	655.2	324372
ICIL	2026-02-05	320.35	322.0	302.3	307.29	2080574
ICRA	2026-02-05	6015.0	6043.0	5980.0	5989.5	1734
IDBI	2026-02-05	109.8	113.5	101.05	102.98	63635129
IDEA	2026-02-05	11.3	11.4	11.11	11.24	528588471
IDEAFORGE	2026-02-05	437.45	437.45	423.6	424.95	76921
IDEALTECHO	2026-02-05	213.0	213.0	213.0	213.0	500
IDENTICAL	2026-02-05	18.0	18.0	17.2	17.2	6000
IDFCFIRSTB	2026-02-05	85.0	85.8	84.67	85.48	27129853
IDFNIFTYET	2026-02-05	282.4	282.76	280.7	281.12	244
IEML	2026-02-05	74.2	74.5	72.0	72.55	10500
IEX	2026-02-05	127.7	127.75	124.45	124.85	5486599
IFBAGRO	2026-02-05	1065.0	1087.9	1036.8	1036.8	28972
IFBIND	2026-02-05	1082.8	1131.2	1080.2	1116.3	127438
IFCI	2026-02-05	58.0	61.25	57.78	60.0	69025688
