SYMBOL	DATE	OPEN	HIGH	LOW	CLOSE	VOLUME
GOKUL	2026-02-13	32.45	32.45	31.0	31.72	25233
GOKULAGRO	2026-02-13	166.95	169.94	163.25	168.65	225206
GOLD1	2026-02-13	126.99	128.5	126.1	127.4	2600252
GOLD360	2026-02-13	149.3	152.0	146.65	150.45	55507
GOLDADD	2026-02-13	148.82	148.82	147.05	147.75	366669
GOLDBEES	2026-02-13	126.5	126.78	124.0	126.1	56101521
GOLDBETA	2026-02-13	130.7	133.95	127.05	128.6	1248849
GOLDBND	2026-02-13	153.97	153.98	151.0	152.83	51957
GOLDCASE	2026-02-13	25.2	25.2	23.81	23.99	12967534
GOLDENTOBC	2026-02-13	30.51	30.99	29.12	30.01	466
GOLDETF	2026-02-13	149.89	149.89	146.16	148.22	1826365
GOLDIAM	2026-02-13	378.05	406.5	377.45	393.35	1549411
GOLDIETF	2026-02-13	129.33	130.98	128.8	130.62	9802098
GOLDSTAR	2026-02-13	5.5	5.5	5.5	5.5	11250
GOLDTECH	2026-02-13	45.19	45.91	39.97	41.21	191284
GOODLUCK	2026-02-13	1100.0	1129.5	1080.0	1085.2	126602
GOPAL	2026-02-13	300.05	305.8	298.0	299.45	51687
GOYALALUM	2026-02-13	7.35	7.44	7.11	7.16	87886
GOYALSALT	2026-02-13	134.0	134.0	131.55	132.0	2400
GPECO	2026-02-13	355.0	362.0	355.0	357.5	6200
GPIL	2026-02-13	262.1	264.82	257.05	258.65	1366289
GPPL	2026-02-13	175.13	179.8	175.01	177.16	1008457
GPTHEALTH	2026-02-13	129.29	129.29	126.51	127.91	82920
GPTINFRA	2026-02-13	125.69	128.25	121.1	124.51	585908
GRANULES	2026-02-13	564.0	571.0	555.2	562.35	366379
GRAPHISAD	2026-02-13	49.5	49.5	47.6	47.6	21600
GRAPHITE	2026-02-13	669.0	678.45	636.2	645.9	1128138
GRASIM	2026-02-13	2929.3	2934.0	2877.4	2888.0	419620
GRAVITA	2026-02-13	1670.0	1676.2	1639.0	1653.6	100145
GRCL	2026-02-13	400.0	400.0	385.0	386.5	1750
GREAVESCOT	2026-02-13	168.63	168.71	162.0	162.59	1031800
GREENCHEF	2026-02-13	46.95	50.0	46.05	46.05	20000
GREENLAM	2026-02-13	247.76	250.0	245.11	248.29	7750
GREENLEAF	2026-02-13	134.75	134.75	130.05	132.9	4000
GREENPANEL	2026-02-13	222.8	222.8	217.19	219.15	72829
GREENPLY	2026-02-13	236.25	236.25	225.0	226.49	180336
GREENPOWER	2026-02-13	10.3	10.3	10.07	10.16	2323681
GRETEX	2026-02-13	204.0	216.0	204.0	215.5	3000
GRINDWELL	2026-02-13	1630.0	1661.8	1614.0	1635.7	115640
GRINFRA	2026-02-13	977.0	987.4	954.35	980.45	24312
GRMOVER	2026-02-13	162.84	164.08	160.86	163.75	1219705
GROBTEA	2026-02-13	959.0	979.4	959.0	969.45	79
GROWW	2026-02-13	180.1	184.0	170.5	172.92	62551183
GROWWCAPM	2026-02-13	10.37	10.37	10.07	10.13	1050364
GROWWCHEM	2026-02-13	28.6	28.69	28.22	28.55	45379
GROWWDEFNC	2026-02-13	80.87	80.87	79.0	79.74	464071
GROWWEV	2026-02-13	30.78	30.79	30.4	30.57	148874
GROWWGOLD	2026-02-13	15.16	15.16	14.75	14.89	3687088
GROWWLIQID	2026-02-13	107.85	107.86	107.85	107.85	642527
GROWWLOVOL	2026-02-13	10.69	10.82	10.58	10.66	5315
GROWWMC150	2026-02-13	214.28	228.97	214.28	218.99	8443
GROWWMETAL	2026-02-13	11.36	11.95	11.0	11.29	1243885
GROWWMOM50	2026-02-13	10.43	10.65	10.43	10.5	181821
GROWWN200	2026-02-13	11.76	11.77	11.41	11.54	71983
GROWWNET	2026-02-13	9.79	9.89	9.54	9.59	211280
GROWWNIFTY	2026-02-13	10.61	10.61	10.2	10.25	365062
GROWWNXT50	2026-02-13	69.41	69.42	68.4	68.84	10355
GROWWPOWER	2026-02-13	10.38	10.38	10.13	10.15	1113107
GROWWPSE	2026-02-13	103.69	104.0	100.8	102.12	14398
GROWWRAIL	2026-02-13	33.45	33.45	32.93	33.12	457867
GROWWRLTY	2026-02-13	9.2	9.59	9.1	9.24	248551
GROWWSC250	2026-02-13	9.38	9.41	9.2	9.24	117672
GROWWSLVR	2026-02-13	24.89	24.89	23.0	23.78	10396632
GRPLTD	2026-02-13	1792.6	1808.2	1781.3	1795.9	622
GRSE	2026-02-13	2480.0	2488.0	2424.1	2432.8	440467
GRWRHITECH	2026-02-13	4154.1	4372.5	4104.2	4224.7	82235
GSEC10ABSL	2026-02-13	110.58	110.92	110.58	110.92	2
GSEC10IETF	2026-02-13	258.21	259.99	257.85	259.6	4876
GSEC10YEAR	2026-02-13	29.6	29.71	29.6	29.7	2866
GSEC5IETF	2026-02-13	64.32	64.53	64.15	64.43	4338
GSFC	2026-02-13	176.01	176.25	173.1	174.05	462826
GSLSU	2026-02-13	88.56	88.56	82.48	83.45	98465
GSMFOILS	2026-02-13	212.0	212.0	206.0	206.65	11000
GSPL	2026-02-13	308.0	311.6	305.35	309.95	163099
GSS	2026-02-13	15.79	15.79	14.67	15.42	18513
GSTL	2026-02-13	23.15	23.2	23.15	23.2	24000
GTECJAINX	2026-02-13	20.7	20.7	18.0	18.88	2636
GTL	2026-02-13	8.04	8.06	7.49	7.72	795687
GTLINFRA	2026-02-13	1.28	1.32	1.24	1.29	102074772
GTPL	2026-02-13	78.75	78.75	77.25	77.32	11552
GUFICBIO	2026-02-13	303.0	313.0	296.0	309.5	37740
GUJALKALI	2026-02-13	472.0	481.65	467.55	472.35	13925
GUJAPOLLO	2026-02-13	417.6	417.6	400.55	405.8	2842
GUJGASLTD	2026-02-13	425.0	426.05	416.2	424.4	195691
GUJRAFFIA	2026-02-13	42.25	43.2	42.0	43.0	8931
GUJTHEM	2026-02-13	320.25	320.25	306.0	312.25	46186
GULFOILLUB	2026-02-13	1138.0	1141.9	1108.7	1124.3	37121
GULFPETRO	2026-02-13	34.0	35.45	33.05	34.91	61512
GULPOLY	2026-02-13	160.0	164.8	159.72	162.35	203860
GURUNANAK	2026-02-13	29.5	30.9	29.5	30.9	3200
GVKPIL	2026-02-13	2.98	3.1	2.98	3.05	1061808
GVPIL	2026-02-13	410.0	479.7	410.0	479.7	17665190
GVPTECH	2026-02-13	8.16	8.3	6.53	7.15	596927
GVPTECHPP	2026-02-13	4.28	4.28	3.43	3.88	12669
GVT&D	2026-02-13	3610.1	3630.3	3531.5	3553.0	376799
HAL	2026-02-13	4189.0	4263.5	4155.8	4212.4	3532180
HALDER	2026-02-13	257.45	279.0	257.45	259.7	255
HALEOSLABS	2026-02-13	1280.0	1300.0	1231.0	1300.0	357
HAPPSTMNDS	2026-02-13	369.0	377.2	365.0	371.9	654461
HAPPYFORGE	2026-02-13	1296.0	1339.0	1253.1	1299.8	202163
HARDWYN	2026-02-13	17.19	17.19	16.51	16.61	388302
HARIOMPIPE	2026-02-13	381.35	381.35	370.0	372.1	85541
HARRMALAYA	2026-02-13	169.8	173.6	166.0	170.02	18739
HARSHA	2026-02-13	387.0	387.0	377.9	381.4	33850
HATHWAY	2026-02-13	11.4	11.5	11.04	11.24	1571440
HATSUN	2026-02-13	919.2	923.0	905.45	911.75	11329
HAVELLS	2026-02-13	1391.1	1419.0	1378.4	1404.0	774193
HAVISHA	2026-02-13	1.75	1.75	1.7	1.71	13441
HBLENGINE	2026-02-13	772.0	774.45	760.0	762.6	760201
HBSL	2026-02-13	61.5	63.96	61.5	63.44	4017
HCC	2026-02-13	20.1	20.4	19.66	19.83	34564371
HCG	2026-02-13	595.05	603.5	580.1	582.3	72424
HCL-INSYS	2026-02-13	13.96	14.19	12.61	13.23	397047
HCLTECH	2026-02-13	1423.0	1476.8	1396.0	1455.2	7214938
HDBFS	2026-02-13	714.0	717.5	704.45	709.4	1059434
HDFCAMC	2026-02-13	2817.0	2832.4	2797.4	2813.2	1046968
HDFCBANK	2026-02-13	913.0	928.2	901.0	903.9	50188359
HDFCBSE500	2026-02-13	38.35	38.97	36.73	37.21	142872
HDFCGOLD	2026-02-13	130.3	130.8	129.45	130.3	8112151
HDFCGROWTH	2026-02-13	120.94	123.33	120.09	121.34	20620
HDFCLIFE	2026-02-13	702.0	707.55	695.05	696.8	2076033
HDFCLIQUID	2026-02-13	1048.34	1048.38	1048.34	1048.37	15017
HDFCLOWVOL	2026-02-13	21.07	21.11	20.95	21.03	18820
HDFCMID150	2026-02-13	22.52	22.52	22.02	22.17	755336
HDFCMOMENT	2026-02-13	31.78	32.09	31.57	31.63	148163
HDFCNEXT50	2026-02-13	70.77	70.77	69.75	70.17	97876
HDFCNIF100	2026-02-13	27.18	27.31	26.82	26.91	65679
HDFCNIFBAN	2026-02-13	61.87	62.38	61.8	61.9	1061437
HDFCNIFIT	2026-02-13	34.53	34.92	33.22	34.63	3173879
HDFCNIFTY	2026-02-13	288.08	288.09	285.33	285.69	202893
HDFCPSUBK	2026-02-13	94.35	94.35	91.77	92.61	18449
HDFCPVTBAN	2026-02-13	29.44	29.45	29.11	29.2	70446
HDFCQUAL	2026-02-13	58.26	61.87	57.74	58.45	70456
HDFCSENSEX	2026-02-13	94.45	94.45	93.2	93.35	46233
HDFCSILVER	2026-02-13	232.83	234.99	226.35	232.19	14126775
HDFCSML250	2026-02-13	162.0	162.95	160.5	161.21	1556511
HDFCVALUE	2026-02-13	136.58	138.0	136.0	137.22	4703
HEADSUP	2026-02-13	8.59	8.9	8.33	8.64	11371
HEALTHADD	2026-02-13	145.5	146.17	144.79	145.31	46369
HEALTHIETF	2026-02-13	148.62	149.73	146.64	147.61	68611
HEALTHY	2026-02-13	14.53	15.28	13.58	14.77	285698
HECPROJECT	2026-02-13	116.15	122.74	116.15	118.57	8219
HEG	2026-02-13	528.9	545.0	524.0	526.5	1699621
HEIDELBERG	2026-02-13	169.24	169.24	165.41	166.35	43556
HEMIPROP	2026-02-13	136.0	136.41	134.16	134.83	328059
HERANBA	2026-02-13	212.94	212.94	206.0	207.47	61735
HERITGFOOD	2026-02-13	362.0	362.75	354.05	355.65	253197
HEROMOTOCO	2026-02-13	5702.0	5724.5	5560.0	5584.0	394003
HESTERBIO	2026-02-13	1579.0	1579.0	1543.1	1564.6	1550
HEXATRADEX	2026-02-13	163.0	163.0	158.01	159.26	794
HEXT	2026-02-13	530.0	589.7	521.55	561.6	4782118
HFCL	2026-02-13	71.05	71.05	69.2	69.74	12930607
HGINFRA	2026-02-13	670.0	692.95	650.2	666.4	220188
HGM	2026-02-13	61.4	62.8	59.61	61.12	2446
HGS	2026-02-13	412.0	418.95	407.0	408.25	9426
HIGREEN	2026-02-13	138.85	138.85	136.0	136.0	20000
HIKAL	2026-02-13	210.0	219.84	205.8	213.52	6188929
HILINFRA	2026-02-13	56.49	56.5	55.06	55.42	145106
HILTON	2026-02-13	27.8	27.99	26.55	26.98	55337
HIMATSEIDE	2026-02-13	109.8	116.6	108.05	110.91	1167788
HINDALCO	2026-02-13	923.55	932.65	901.0	909.0	10170485
HINDCOMPOS	2026-02-13	431.6	431.6	419.55	423.0	2563
HINDCON	2026-02-13	22.58	23.19	22.04	22.3	27163
HINDCOPPER	2026-02-13	606.0	613.0	585.0	591.65	16167639
HINDOILEXP	2026-02-13	151.01	155.98	140.0	141.87	1267659
HINDPETRO	2026-02-13	452.35	455.25	448.75	450.2	1912866
HINDUNILVR	2026-02-13	2400.0	2400.0	2300.3	2305.2	2791519
HINDWAREAP	2026-02-13	239.9	250.79	239.9	247.85	224785
HINDZINC	2026-02-13	599.95	608.0	591.0	592.85	9424678
HIRECT	2026-02-13	1355.0	1409.4	1327.0	1358.8	62529
HISARMETAL	2026-02-13	172.01	174.95	167.0	170.1	1636
HITECH	2026-02-13	86.95	88.29	85.01	87.51	874885
HITECHCORP	2026-02-13	153.0	154.99	149.98	151.73	5737
HITECHGEAR	2026-02-13	645.0	659.85	625.2	650.25	1929
HLEGLAS	2026-02-13	337.0	344.4	321.35	322.9	268160
HLVLTD	2026-02-13	8.9	8.9	8.51	8.73	265346
HMAAGRO	2026-02-13	30.01	30.11	27.75	28.0	1020056
HMT	2026-02-13	43.0	43.9	42.5	43.5	3347
HMVL	2026-02-13	72.88	72.89	71.0	71.02	6877
HNDFDS	2026-02-13	523.5	523.5	499.25	505.55	71596
HNGSNGBEES	2026-02-13	551.75	554.3	538.0	544.54	144372
HOACFOODS	2026-02-13	365.0	365.0	365.0	365.0	1500
HOLMARC	2026-02-13	101.9	101.9	101.9	101.9	750
HOMEFIRST	2026-02-13	1182.7	1198.9	1168.0	1179.3	137740
HOMESFY	2026-02-13	153.0	156.0	153.0	156.0	1200
HONASA	2026-02-13	311.0	319.0	296.1	301.45	21608840
HONAUT	2026-02-13	31750.0	31905.0	31230.0	31375.0	3289
HONDAPOWER	2026-02-13	2323.5	2495.0	2230.0	2323.3	75406
HPAL	2026-02-13	39.0	39.6	37.6	38.4	164848
HPIL	2026-02-13	130.7	130.7	128.52	130.34	1668
HPL	2026-02-13	359.95	365.0	352.1	353.7	165629
HPTL	2026-02-13	245.05	245.05	245.0	245.0	1800
HSCL	2026-02-13	450.0	457.45	447.0	450.35	586000
HTMEDIA	2026-02-13	21.7	22.08	20.6	21.7	150720
HUBTOWN	2026-02-13	229.0	230.01	220.0	221.35	619842
HUDCO	2026-02-13	201.5	201.5	193.78	195.77	10052817
HUHTAMAKI	2026-02-13	192.5	194.6	187.6	188.27	181676
HYBRIDFIN	2026-02-13	21.0	21.98	19.11	19.7	32935
HYUNDAI	2026-02-13	2163.1	2186.0	2136.4	2179.5	282874
IBLFL	2026-02-13	48.0	48.0	48.0	48.0	2000
IBULLSLTD	2026-02-13	9.65	9.96	9.38	9.92	3814987
ICDSLTD	2026-02-13	42.84	42.84	40.0	40.71	851
ICEMAKE	2026-02-13	748.0	767.95	717.05	724.35	65448
ICICIAMC	2026-02-13	3060.2	3079.9	2974.8	3008.3	568474
ICICIB22	2026-02-13	122.1	128.24	122.1	123.29	663231
ICICIBANK	2026-02-13	1425.3	1434.4	1410.7	1414.6	12228083
ICICIGI	2026-02-13	1885.7	1927.9	1885.7	1916.1	581964
ICICIPRULI	2026-02-13	635.0	646.8	629.85	643.65	711887
ICIL	2026-02-13	304.5	314.4	294.58	303.42	1101699
ICRA	2026-02-13	5910.0	5962.0	5875.5	5894.0	10452
IDBI	2026-02-13	109.0	112.75	107.77	110.75	20065290
IDEA	2026-02-13	11.44	11.51	11.26	11.3	351653687
IDEAFORGE	2026-02-13	415.1	417.9	410.0	411.0	118370
IDEALTECHO	2026-02-13	236.5	236.5	200.05	201.65	3500
IDENTICAL	2026-02-13	20.0	20.0	20.0	20.0	2000
IDFCFIRSTB	2026-02-13	81.78	82.35	80.01	81.54	14207864
IDFNIFTYET	2026-02-13	280.41	281.46	278.76	279.48	1466
IEML	2026-02-13	89.9	89.9	86.4	87.5	24000
IEX	2026-02-13	125.01	125.29	119.38	123.95	19551693
IF3GPD	2026-02-13	0.9	0.9	0.9	0.9	1
IFBAGRO	2026-02-13	909.8	953.7	888.0	913.1	47229
IFBIND	2026-02-13	1191.0	1219.8	1183.0	1193.7	30427
IFCI	2026-02-13	61.2	63.55	59.81	62.87	42807925
IFGLEXPOR	2026-02-13	184.01	190.78	184.01	189.25	24624
IGARASHI	2026-02-13	381.0	381.45	365.1	369.95	44243
IGCL	2026-02-13	69.7	71.49	68.7	69.55	51158
IGIL	2026-02-13	324.5	327.65	320.35	324.5	580314
IGL	2026-02-13	170.4	170.5	163.0	166.51	5668937
IGPL	2026-02-13	347.1	349.0	332.1	333.75	41497
IIFL	2026-02-13	515.0	519.95	499.45	508.8	2280434
IIFLCAPS	2026-02-13	324.0	327.2	314.25	325.15	462811
IITL	2026-02-13	130.23	130.77	123.01	124.68	17629
IKIO	2026-02-13	149.97	149.97	143.4	147.89	136358
IKS	2026-02-13	1588.0	1665.0	1588.0	1640.5	130076
IL&FSENGG	2026-02-13	27.08	27.08	26.06	26.06	55798
IL&FSTRANS	2026-02-13	2.8	2.8	2.69	2.7	47287
IMAGICAA	2026-02-13	48.05	48.5	47.51	48.07	377984
IMFA	2026-02-13	1441.1	1468.0	1421.1	1439.7	111334
IMPAL	2026-02-13	1050.0	1059.9	1035.0	1051.4	2390
IMPEXFERRO	2026-02-13	1.85	1.89	1.77	1.84	9215
INCREDIBLE	2026-02-13	35.12	36.49	35.12	36.43	2019
INDBANK	2026-02-13	36.58	36.58	35.64	35.85	35852
INDGN	2026-02-13	468.0	486.6	460.5	474.7	1350088
INDHOTEL	2026-02-13	707.0	707.0	683.4	699.9	3861052
INDIACEM	2026-02-13	449.95	450.2	438.15	442.35	138428
INDIAGLYCO	2026-02-13	950.1	975.3	941.95	951.6	134294
INDIAMART	2026-02-13	2176.0	2210.0	2150.0	2200.0	89004
INDIANB	2026-02-13	875.0	881.9	864.15	873.7	877486
INDIANCARD	2026-02-13	231.58	234.84	227.01	228.33	449
INDIANHUME	2026-02-13	388.0	388.0	366.0	368.8	85396
INDIASHLTR	2026-02-13	735.9	755.95	730.0	737.4	141216
INDIFRA	2026-02-13	15.05	15.1	15.05	15.1	6000
INDIGO	2026-02-13	4966.0	4988.0	4900.6	4929.2	232702
INDIGOPNTS	2026-02-13	999.7	1003.0	961.1	973.1	86792
INDIGRID	2026-02-13	166.44	166.99	165.53	166.35	1188494
INDIQUBE	2026-02-13	182.41	186.1	180.0	181.06	26860
INDNIPPON	2026-02-13	784.0	794.95	773.5	776.5	16711
INDOAMIN	2026-02-13	114.5	114.54	111.63	113.42	26399
INDOBORAX	2026-02-13	243.93	244.49	243.0	243.18	25163
INDOCO	2026-02-13	204.0	207.5	201.45	202.42	23307
INDOFARM	2026-02-13	145.1	145.1	140.0	140.6	272449
INDORAMA	2026-02-13	37.51	39.7	36.7	38.54	574638
INDOSTAR	2026-02-13	240.26	241.41	228.0	231.49	81679
INDOTECH	2026-02-13	1370.0	1383.0	1350.0	1374.0	7325
INDOTHAI	2026-02-13	272.0	272.0	260.03	268.82	465791
INDOUS	2026-02-13	124.0	134.99	124.0	132.04	97664
INDOWIND	2026-02-13	12.13	12.3	11.7	12.14	373570
INDRAMEDCO	2026-02-13	425.0	426.15	415.2	417.8	195176
INDSWFTLAB	2026-02-13	134.91	140.89	131.1	136.06	463291
INDTERRAIN	2026-02-13	36.77	37.49	36.05	36.59	23807
INDUSINDBK	2026-02-13	922.0	929.95	903.35	926.05	2860622
INDUSINVIT	2026-02-13	122.98	122.98	120.94	121.01	96685
INDUSTOWER	2026-02-13	469.5	472.0	464.15	466.6	4313315
INFINIUM	2026-02-13	219.95	219.95	219.95	219.95	1000
INFLUX	2026-02-13	222.0	231.2	220.0	229.6	20400
INFOBEAN	2026-02-13	889.0	928.0	854.2	866.05	805869
INFOLLION	2026-02-13	350.0	353.0	350.0	351.5	2000
INFOMEDIA	2026-02-13	5.74	5.74	4.89	4.92	104031
INFRABEES	2026-02-13	994.0	995.58	969.67	982.2	19039
INFRAIETF	2026-02-13	98.4	99.23	97.82	98.17	160966
INFY	2026-02-13	1293.9	1377.3	1281.5	1369.1	45785709
INGERRAND	2026-02-13	3660.0	3849.9	3606.4	3723.7	187183
INM	2026-02-13	199.0	199.0	165.05	175.15	19200
INNOMET	2026-02-13	85.0	87.0	80.0	80.75	19200
INNOVACAP	2026-02-13	691.0	691.0	669.8	678.85	24129
INNOVANA	2026-02-13	390.15	430.9	378.5	418.2	16420
INOXGREEN	2026-02-13	176.1	176.98	169.4	171.04	473106
INOXINDIA	2026-02-13	1142.1	1194.0	1141.6	1169.4	256811
INOXWIND	2026-02-13	109.0	109.1	105.4	106.38	7857815
INSECTICID	2026-02-13	616.0	621.0	605.0	611.2	15983
INSPIRE	2026-02-13	10.0	11.65	10.0	11.65	4000
INSPIRISYS	2026-02-13	96.45	97.39	90.02	93.08	24114
INTEGRITY	2026-02-13	127.5	127.5	127.5	127.5	1200
INTELLECT	2026-02-13	695.75	700.0	672.0	678.9	667444
INTENTECH	2026-02-13	112.0	114.44	107.92	108.68	35517
INTERARCH	2026-02-13	1960.0	1970.0	1915.3	1924.3	64285
INTERNET	2026-02-13	13.21	13.21	12.82	12.91	89923
INTLCONV	2026-02-13	80.21	80.47	77.4	78.79	22253
INVENTURE	2026-02-13	1.15	1.21	1.15	1.17	1999805
INVICTA	2026-02-13	66.2	67.0	63.05	66.0	36800
IOB	2026-02-13	35.2	35.2	34.64	34.83	3921224
IOC	2026-02-13	177.28	177.9	176.04	176.77	9835632
IOLCP	2026-02-13	74.54	75.45	72.21	74.74	757291
IONEXCHANG	2026-02-13	381.3	389.65	374.35	388.1	162739
IPCALAB	2026-02-13	1458.0	1503.9	1428.8	1485.4	408095
IPHL	2026-02-13	61.8	61.8	58.05	58.6	10800
IPL	2026-02-13	165.1	167.69	164.05	166.4	125047
IRB	2026-02-13	44.28	44.45	43.75	44.02	7597646
IRBINVIT	2026-02-13	62.99	63.25	62.3	62.98	614726
IRCON	2026-02-13	153.97	154.1	151.27	152.89	1429611
IRCTC	2026-02-13	625.0	632.75	612.0	617.5	3930956
IREDA	2026-02-13	124.55	124.58	121.65	123.56	10190497
IRFC	2026-02-13	112.8	112.85	111.05	111.44	13084758
IRIS	2026-02-13	251.2	254.0	232.9	235.65	67086
IRISDOREME	2026-02-13	35.63	36.54	35.0	35.7	411407
IRMENERGY	2026-02-13	252.99	252.99	243.05	245.66	43112
ISFT	2026-02-13	86.94	87.43	81.45	82.9	23068
ISGEC	2026-02-13	875.0	896.0	861.6	873.0	91398
ISHAN	2026-02-13	0.75	0.75	0.7	0.7	96000
ISHANCH	2026-02-13	60.0	60.01	58.0	58.61	12903
IT	2026-02-13	36.34	37.99	34.46	36.32	1751340
ITADD	2026-02-13	34.06	34.64	33.16	34.4	289839
ITALIANE	2026-02-13	26.0	26.5	26.0	26.5	4000
ITBEES	2026-02-13	35.2	36.43	34.76	36.11	103664693
ITBETA	2026-02-13	339.7	343.8	328.2	340.9	20501
ITC	2026-02-13	316.0	318.4	313.25	313.75	8730618
ITCHOTELS	2026-02-13	184.0	184.0	179.04	180.13	2674430
ITDC	2026-02-13	543.4	547.95	530.15	532.95	22606
ITETF	2026-02-13	34.73	34.73	33.05	34.39	2321072
ITI	2026-02-13	291.95	291.95	285.8	289.1	243309
ITIETF	2026-02-13	36.24	36.37	34.76	36.08	4292698
IVALUE	2026-02-13	241.5	245.8	236.0	240.38	134577
IVC	2026-02-13	7.78	7.79	7.51	7.61	192173
IVP	2026-02-13	140.0	142.28	139.1	142.02	7716
IVZINGOLD	2026-02-13	13247.15	13342.15	13200.0	13264.0	1674
IVZINNIFTY	2026-02-13	3028.87	3028.87	2905.5	2920.52	109
IWARE	2026-02-13	251.5	251.5	247.0	247.0	28800
IXIGO	2026-02-13	209.99	209.99	192.25	196.8	3159946
IZMO	2026-02-13	762.9	843.85	749.85	810.15	905685
J&KBANK	2026-02-13	102.66	103.03	101.21	101.74	1537122
JAGRAN	2026-02-13	64.05	65.63	63.96	64.51	254696
JAGSNPHARM	2026-02-13	177.0	178.0	173.01	174.56	18303
JAIBALAJI	2026-02-13	70.0	70.62	67.62	70.12	2641685
JAICORPLTD	2026-02-13	116.5	116.5	113.09	113.53	339815
JAINAM	2026-02-13	210.0	212.1	210.0	211.0	27000
JAINREC	2026-02-13	394.0	394.0	378.0	382.5	1140426
JAIPURKURT	2026-02-13	39.64	39.9	38.05	39.14	74248
JALAN	2026-02-13	3.6	3.6	3.6	3.6	3000
JAMNAAUTO	2026-02-13	134.95	147.9	129.52	135.38	27116562
JARO	2026-02-13	478.8	485.9	465.4	474.05	88019
JASH	2026-02-13	407.5	415.75	383.25	394.75	132217
JAYAGROGN	2026-02-13	174.99	188.01	174.05	183.37	16355
JAYBARMARU	2026-02-13	105.0	106.93	101.75	102.76	492752
JAYBEE	2026-02-13	91.95	98.6	88.25	89.5	51000
JAYESH	2026-02-13	144.0	144.0	144.0	144.0	3000
JAYKAY	2026-02-13	158.0	161.99	156.18	159.99	82242
JAYNECOIND	2026-02-13	78.1	79.29	75.64	76.08	4845201
JAYSREETEA	2026-02-13	84.15	84.54	82.25	83.16	14239
JBCHEPHARM	2026-02-13	1890.0	1926.0	1884.3	1891.8	383166
JBMA	2026-02-13	593.05	593.05	578.0	579.85	206986
JETFREIGHT	2026-02-13	17.51	17.51	16.85	17.03	29087
JEYYAM	2026-02-13	37.2	37.2	35.1	35.35	88000
JGCHEM	2026-02-13	394.75	395.1	374.0	378.4	169191
JHS	2026-02-13	10.7	10.84	10.1	10.25	95096
JINDALPHOT	2026-02-13	1410.0	1489.8	1408.9	1449.5	18800
JINDALPOLY	2026-02-13	440.0	460.0	433.25	456.95	114384
JINDALSAW	2026-02-13	190.0	191.57	186.4	190.18	1568632
JINDALSTEL	2026-02-13	1193.4	1193.4	1167.3	1184.7	1302484
JINDRILL	2026-02-13	486.4	486.4	469.5	473.4	48889
JINDWORLD	2026-02-13	27.2	27.36	26.42	26.89	211521
JIOFIN	2026-02-13	265.0	267.25	262.85	263.95	12222314
JISLDVREQS	2026-02-13	23.99	25.5	23.2	25.05	34767
JISLJALEQS	2026-02-13	36.0	38.69	35.29	37.68	5955739
JITFINFRA	2026-02-13	374.0	374.25	367.1	374.25	66223
JIWANRAM	2026-02-13	6.3	6.35	5.7	5.7	36000
JKCEMENT	2026-02-13	5779.0	5787.5	5580.0	5599.0	39240
JKIL	2026-02-13	560.85	564.8	551.05	555.75	120401
JKIPL	2026-02-13	70.56	70.56	67.41	68.59	66800
JKLAKSHMI	2026-02-13	715.0	715.8	701.55	706.65	105015
JKPAPER	2026-02-13	343.0	344.95	336.5	337.1	190931
JKTYRE	2026-02-13	582.0	598.0	575.5	587.95	2096508
JLHL	2026-02-13	1260.0	1260.0	1206.0	1240.2	19398
JMA	2026-02-13	80.78	88.88	80.78	87.56	117415
JMFINANCIL	2026-02-13	139.5	139.79	135.7	136.5	2598697
JNKINDIA	2026-02-13	238.0	246.52	233.21	241.38	219408
JOCIL	2026-02-13	132.0	150.0	130.3	142.78	16899
JPASSOCIAT	2026-02-13	3.58	3.58	3.35	3.38	6238715
JPOLYINVST	2026-02-13	1072.0	1120.0	1071.1	1100.75	13649
JPPOWER	2026-02-13	15.32	15.32	14.82	14.95	26034826
JSFB	2026-02-13	388.9	402.0	385.0	388.15	403525
JSL	2026-02-13	797.05	798.0	760.25	764.2	413859
JSLL	2026-02-13	729.0	729.0	693.4	698.35	265548
JSWCEMENT	2026-02-13	119.0	120.32	117.13	119.43	1343607
JSWENERGY	2026-02-13	479.0	479.0	468.85	474.7	1171877
JSWHL	2026-02-13	17302.0	17538.0	16905.0	17421.0	1070
JSWINFRA	2026-02-13	261.0	261.0	257.05	257.45	757515
JSWSTEEL	2026-02-13	1240.0	1247.8	1225.2	1232.0	1726700
JTEKTINDIA	2026-02-13	140.0	141.19	137.53	138.21	103934
JTLIND	2026-02-13	65.11	67.0	64.47	65.77	2166039
JUBLCPL	2026-02-13	1851.0	1936.5	1851.0	1896.3	10049
JUBLFOOD	2026-02-13	540.75	543.65	525.25	533.1	1514289
JUBLINGREA	2026-02-13	659.95	659.95	635.55	640.75	102014
JUBLPHARMA	2026-02-13	935.95	936.55	910.0	913.0	88066
JUNIORBEES	2026-02-13	755.0	755.0	737.21	740.89	394474
JUNIPER	2026-02-13	253.6	253.6	236.21	243.53	257303
JUSTDIAL	2026-02-13	666.0	670.0	640.0	643.35	186707
JWL	2026-02-13	297.55	299.2	292.0	293.75	918061
JYOTHYLAB	2026-02-13	247.0	247.0	242.13	244.27	265474
JYOTICNC	2026-02-13	840.0	846.8	821.9	827.6	302591
